query,latency_ms
0,2677.443
1,76773.935
10,18496.651
100,3149.863
101,5933.684
102,27913.335
103,11031.805
104,33909.898
105,3540.096
106,1724.116
107,269.203
108,476.497
109,3284.595
11,128588.548
110,594.64
111,3924.467
112,7866.133
113,4394.99
114,2294.251
115,7175.925
116,33637.737
117,32204.998
118,9249.107
119,321.697
12,11049.83
120,1037.028
121,3433.582
122,907.741
123,560.873
124,468.156
125,267.825
126,13121.211
127,4359.556
128,47405.97
129,4871.63
13,64361.903
130,18936.604
131,11177.616
132,20607.807
133,5130.317
134,6838.981
135,35443.015
136,2461.246
137,265.087
138,5594.078
139,650.771
14,3398.918
140,6503.684
141,21194.825
142,22899.579
143,7398.269
144,1240.703
145,6708.163
146,687.444
147,4836.478
148,26228.194
149,57246.03
15,4135.119
150,4275.676
151,256.909
152,7747.669
153,6792.245
154,629.562
155,438.786
156,39904.431
157,14906.157
158,334.309
159,6991.92
16,12283.503
160,685.847
161,791.93
162,2870.148
163,110379.924
164,11326.491
165,864.885
166,3970.187
167,87930.548
168,6180.627
169,844.979
17,4135.346
170,3996.845
171,2262.882
172,5928.732
173,193709.497
174,2864.999
175,9912.743
176,7696.732
177,712.193
178,41583.271
179,866.709
18,247340.026
180,155015.356
181,1755.973
182,320.756
183,252.135
184,3843.907
185,717.05
186,74245.092
187,17731.906
188,9819.228
189,3924.293
19,198601.943
190,210430.414
191,18969.369
192,4003.271
193,219152.669
194,391.833
195,109628.605
196,403.644
197,5584.114
198,9075.436
199,203416.085
2,4859.911
20,3743.868
21,2893.704
22,1181.428
23,309.795
24,4439.559
25,538.182
26,7145.954
27,287.318
28,275866.908
29,4042.263
3,18688.722
30,3737.72
31,398.257
32,33945.311
33,696.058
34,16364.839
35,50910.378
36,2324.115
37,1818.309
38,9473.387
39,257.022
4,3021.806
40,2772.677
41,22940.621
42,3992.183
43,1872.253
44,7437.629
45,90019.41
46,911.431
47,3506.764
48,190514.703
49,646.073
5,6526.744
50,229851.53
51,1337.251
52,324768.212
53,991.121
54,15510.113
55,647.043
56,270.183
57,28451.041
58,2143.14
59,2466.138
6,10224.308
60,5808.298
61,1886.55
62,349.675
63,36073.557
64,2849.377
65,25252.011
66,9240.428
67,611.751
68,2300.57
69,5287.614
7,6042.918
70,6021.873
71,25456.206
72,42525.731
73,1035.416
74,785.586
75,3696.618
76,2827.346
77,267.158
78,1144.209
79,5284.825
8,3507.686
80,881.478
81,48946.081
82,6845.423
83,58037.933
84,12085.563
85,3349.518
86,18009.311
87,29985.693
88,809.762
89,922.782
9,16507.173
90,526.167
91,3716.793
92,792.006
93,41832.761
94,54863.538
95,1463.635
96,10387.831
97,981.98
98,167593.121
99,6508.09
all,4997609.058000002
