query,latency_ms
0,137.978
1,90.129
10,108.747
100,78.651
101,157.926
102,82.556
103,165.171
104,75.031
105,74.444
106,136.805
107,278.834
108,92.176
109,156.008
11,76.739
110,86.493
111,128.754
112,100.032
113,147.994
114,138.971
115,99.371
116,115.683
117,179.874
118,107.291
119,71.599
12,163.066
120,131.383
121,88.033
122,141.167
123,85.938
124,110.911
125,101.277
126,90.242
127,134.953
128,112.21
129,137.004
13,138.131
130,84.996
131,75.313
132,139.503
133,149.175
134,151.377
135,149.508
136,150.261
137,196.066
138,105.327
139,135.069
14,129.153
140,84.719
141,94.692
142,95.711
143,77.894
144,158.073
145,104.255
146,86.822
147,129.236
148,127.176
149,112.91
15,147.429
150,132.745
151,105.88
152,84.142
153,137.336
154,135.506
155,107.947
156,104.484
157,138.439
158,86.532
159,86.138
16,103.968
160,178.421
161,107.385
162,107.633
163,88.259
164,116.094
165,151.618
166,265.649
167,93.037
168,71.925
169,176.381
17,115.971
170,121.342
171,211.605
172,97.141
173,70.192
174,84.684
175,178.092
176,174.309
177,109.625
178,74.216
179,76.292
18,161.09
180,88.888
181,106.313
182,82.271
183,131.406
184,100.4
185,172.334
186,180.256
187,156.645
188,210.845
189,78.282
19,133.218
190,119.49
191,134.171
192,93.211
193,249.31
194,123.47
195,76.391
196,60.8
197,81.791
198,84.058
199,70.416
2,118.646
20,76.776
21,101.737
22,62.471
23,105.917
24,82.243
25,81.123
26,183.867
27,136.926
28,136.17
29,201.125
3,175.452
30,77.131
31,289.224
32,118.199
33,111.642
34,135.568
35,79.37
36,79.813
37,269.66
38,69.321
39,148.938
4,104.652
40,307.24
41,92.971
42,139.35
43,153.737
44,128.459
45,134.888
46,97.083
47,82.181
48,99.758
49,76.485
5,115.421
50,141.258
51,121.549
52,118.881
53,121.328
54,81.024
55,86.081
56,106.386
57,62.605
58,90.442
59,198.776
6,92.908
60,95.0
61,99.454
62,120.973
63,79.388
64,120.022
65,238.953
66,109.91
67,114.379
68,113.625
69,405.023
7,126.489
70,91.261
71,107.883
72,81.39
73,189.844
74,209.177
75,86.961
76,105.601
77,122.242
78,187.021
79,100.483
8,78.275
80,94.612
81,94.088
82,110.665
83,91.772
84,101.944
85,94.043
86,82.391
87,134.754
88,97.404
89,82.653
9,107.516
90,113.487
91,84.369
92,158.443
93,64.201
94,148.571
95,60.617
96,130.677
97,100.751
98,128.934
99,101.79
all,24356.099000000002
