query,latency_ms
0,115.06
1,84.566
10,79.692
100,84.995
101,169.582
102,189.348
103,95.891
104,129.562
105,110.738
106,99.675
107,95.854
108,94.58
109,108.625
11,102.483
110,107.039
111,98.898
112,95.042
113,105.533
114,100.217
115,96.804
116,139.482
117,118.909
118,100.046
119,100.213
12,94.479
120,97.968
121,91.073
122,99.746
123,104.71
124,181.086
125,97.864
126,117.236
127,119.074
128,120.159
129,100.708
13,166.377
130,87.984
131,99.682
132,165.237
133,82.018
134,90.22
135,84.222
136,127.268
137,89.763
138,78.18
139,88.729
14,93.731
140,112.733
141,81.429
142,144.531
143,85.606
144,97.463
145,78.52
146,78.874
147,77.633
148,110.319
149,97.76
15,88.855
150,77.732
151,101.502
152,81.75
153,83.542
154,79.095
155,86.83
156,143.583
157,120.96
158,103.929
159,81.408
16,83.515
160,81.561
161,79.618
162,117.355
163,81.352
164,89.619
165,81.4
166,80.236
167,80.973
168,83.983
169,84.402
17,109.279
170,78.068
171,90.309
172,117.931
173,98.531
174,73.208
175,76.15
176,97.181
177,121.499
178,83.983
179,84.816
18,82.43
180,83.447
181,99.967
182,116.467
183,85.305
184,85.045
185,94.572
186,81.787
187,95.703
188,106.086
189,82.504
19,81.644
190,94.699
191,83.752
192,81.643
193,91.211
194,79.903
195,95.304
196,89.474
197,80.241
198,106.277
199,94.319
2,99.781
20,81.729
21,84.993
22,111.355
23,104.655
24,103.05
25,82.884
26,86.463
27,85.692
28,80.401
29,135.197
3,103.311
30,84.68
31,83.261
32,107.804
33,252.05
34,83.241
35,133.344
36,135.505
37,87.324
38,101.873
39,82.615
4,95.842
40,84.771
41,79.143
42,78.924
43,98.152
44,86.264
45,85.222
46,75.143
47,82.596
48,92.278
49,86.588
5,131.075
50,78.899
51,86.308
52,87.956
53,116.004
54,100.54
55,84.039
56,133.34
57,103.772
58,89.423
59,79.266
6,117.388
60,106.309
61,104.896
62,91.389
63,93.317
64,91.251
65,85.83
66,92.548
67,78.123
68,78.836
69,102.611
7,104.917
70,90.011
71,82.737
72,99.429
73,90.069
74,85.378
75,88.302
76,94.57
77,78.389
78,104.819
79,96.988
8,84.204
80,89.894
81,87.313
82,91.638
83,116.386
84,101.309
85,107.886
86,86.827
87,251.097
88,83.41
89,81.821
9,81.82
90,114.097
91,102.927
92,124.268
93,89.142
94,88.151
95,90.877
96,202.236
97,92.768
98,102.163
99,90.168
all,19846.41300000001
