title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,19,title.production_year,<,38,cast_info.role_id,>,4,cast_info.role_id,<,6,movie_info.info_type_id,>,39,movie_info.info_type_id,<,49#1796
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,22,title.production_year,<,73,cast_info.role_id,>,1,cast_info.role_id,<,5,movie_info.info_type_id,>,5,movie_info.info_type_id,<,25#15387508
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,23,title.production_year,<,29,cast_info.role_id,>,2,cast_info.role_id,<,4,movie_info.info_type_id,>,31,movie_info.info_type_id,<,37#21
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,14,title.production_year,<,27,cast_info.role_id,>,1,cast_info.role_id,<,3,movie_info.info_type_id,>,43,movie_info.info_type_id,<,52#24
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,21,title.production_year,<,30,cast_info.role_id,>,2,cast_info.role_id,<,4,movie_info.info_type_id,>,11,movie_info.info_type_id,<,37#7062
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,28,title.production_year,<,93,cast_info.role_id,>,3,cast_info.role_id,<,7,movie_info.info_type_id,>,24,movie_info.info_type_id,<,61#358267
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,57,title.production_year,<,65,cast_info.role_id,>,4,cast_info.role_id,<,6,movie_info.info_type_id,>,39,movie_info.info_type_id,<,42#1244
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,38,title.production_year,<,50,cast_info.role_id,>,2,cast_info.role_id,<,5,movie_info.info_type_id,>,11,movie_info.info_type_id,<,26#489391
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,17,title.production_year,<,53,cast_info.role_id,>,3,cast_info.role_id,<,6,movie_info.info_type_id,>,37,movie_info.info_type_id,<,67#65940
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,16,title.production_year,<,46,cast_info.role_id,>,2,cast_info.role_id,<,7,movie_info.info_type_id,>,16,movie_info.info_type_id,<,42#176468
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,23,title.production_year,<,55,cast_info.role_id,>,1,cast_info.role_id,<,6,movie_info.info_type_id,>,30,movie_info.info_type_id,<,36#1893
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,62,title.production_year,<,67,cast_info.role_id,>,3,cast_info.role_id,<,7,movie_info.info_type_id,>,41,movie_info.info_type_id,<,60#19102
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,39,title.production_year,<,79,cast_info.role_id,>,4,cast_info.role_id,<,6,movie_info.info_type_id,>,15,movie_info.info_type_id,<,33#687892
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,42,title.production_year,<,81,cast_info.role_id,>,3,cast_info.role_id,<,5,movie_info.info_type_id,>,24,movie_info.info_type_id,<,78#326939
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,27,title.production_year,<,44,cast_info.role_id,>,4,cast_info.role_id,<,7,movie_info.info_type_id,>,31,movie_info.info_type_id,<,37#12
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,22,title.production_year,<,38,cast_info.role_id,>,3,cast_info.role_id,<,5,movie_info.info_type_id,>,13,movie_info.info_type_id,<,43#58320
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,20,title.production_year,<,79,cast_info.role_id,>,1,cast_info.role_id,<,4,movie_info.info_type_id,>,42,movie_info.info_type_id,<,46#58357
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,54,title.production_year,<,57,cast_info.role_id,>,2,cast_info.role_id,<,4,movie_info.info_type_id,>,10,movie_info.info_type_id,<,42#62712
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,45,title.production_year,<,52,cast_info.role_id,>,5,cast_info.role_id,<,7,movie_info.info_type_id,>,19,movie_info.info_type_id,<,61#5073
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,38,title.production_year,<,53,cast_info.role_id,>,4,cast_info.role_id,<,8,movie_info.info_type_id,>,9,movie_info.info_type_id,<,41#428168
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,3,title.production_year,<,18,cast_info.role_id,>,2,cast_info.role_id,<,6,movie_info.info_type_id,>,56,movie_info.info_type_id,<,71#108
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,26,title.production_year,<,32,cast_info.role_id,>,2,cast_info.role_id,<,6,movie_info.info_type_id,>,16,movie_info.info_type_id,<,48#17424
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,36,title.production_year,<,78,cast_info.role_id,>,2,cast_info.role_id,<,4,movie_info.info_type_id,>,15,movie_info.info_type_id,<,40#915795
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,50,title.production_year,<,61,cast_info.role_id,>,1,cast_info.role_id,<,6,movie_info.info_type_id,>,10,movie_info.info_type_id,<,19#3235112
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,19,title.production_year,<,60,cast_info.role_id,>,3,cast_info.role_id,<,6,movie_info.info_type_id,>,14,movie_info.info_type_id,<,22#1419821
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,23,title.production_year,<,27,cast_info.role_id,>,1,cast_info.role_id,<,7,movie_info.info_type_id,>,13,movie_info.info_type_id,<,49#21525
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,26,title.production_year,<,62,cast_info.role_id,>,2,cast_info.role_id,<,6,movie_info.info_type_id,>,14,movie_info.info_type_id,<,27#2004017
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,41,title.production_year,<,60,cast_info.role_id,>,1,cast_info.role_id,<,4,movie_info.info_type_id,>,15,movie_info.info_type_id,<,41#2216060
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,33,title.production_year,<,70,cast_info.role_id,>,2,cast_info.role_id,<,7,movie_info.info_type_id,>,11,movie_info.info_type_id,<,34#3790647
title,cast_info,movie_info,movie_info_idx#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#title.production_year,>,16,title.production_year,<,68,cast_info.role_id,>,3,cast_info.role_id,<,5,movie_info.info_type_id,>,18,movie_info.info_type_id,<,39#1459
