query,latency_ms
0,268.304
1,244.651
10,207400.813
100,192.965
101,790.223
102,237.772
103,283.649
104,394.098
105,146.936
106,208.158
107,318.712
108,309.943
109,132.797
11,184.482
110,971.734
111,350.266
112,182.331
113,165.631
114,181.515
115,622.462
116,264.566
117,336.661
118,1678.828
119,203.934
12,354.175
120,325.48
121,230.953
122,168.335
123,110.956
124,347.921
125,8233.764
126,313.646
127,100.267
128,252.165
129,109.143
13,235.704
130,196.198
131,125.996
132,84.747
133,51796.176
134,66.088
135,178.142
136,115.013
137,590.511
138,239.321
139,176.259
14,279.097
140,599.275
141,106.271
142,285.665
143,1087.079
144,205.853
145,116.631
146,228.295
147,129.92
148,201.448
149,108.206
15,957.463
150,1056.722
151,8751.5
152,179.345
153,207.566
154,236.285
155,269.277
156,258.589
157,184.258
158,225.382
159,48.984
16,85.481
160,235.074
161,201.912
162,364371.832
163,56282.12
164,1662342.999
165,200.536
166,138.253
167,312.979
168,383.322
169,218.547
17,170.503
170,84.011
171,4063.223
172,190.787
173,283.324
174,89.077
175,1257.937
176,486.99
177,208.216
178,186.098
179,171.175
18,98.128
180,164.798
181,519.235
182,186.667
183,116.106
184,160.189
185,753669.995
186,71229.355
187,117.87
188,179.446
189,554.991
19,346.703
190,371.162
191,141.707
192,430.699
193,112.714
194,151.033
195,405.997
196,206.853
197,280.145
198,308.751
199,1981.309
2,166.075
20,367.021
21,626.587
22,239525.385
23,32304.358
24,378.183
25,11256.358
26,398.999
27,111.951
28,97.814
29,341.768
3,357.616
30,227.081
31,372090.794
32,246.516
33,219.22
34,283.27
35,60.003
36,2083.931
37,4371.597
38,233.294
39,568.308
4,560.029
40,753.993
41,388.667
42,141.12
43,188.261
44,28367.989
45,670.677
46,146.392
47,98.151
48,119.257
49,407.916
5,175.637
50,110.901
51,190.851
52,77.145
53,225.492
54,773.638
55,305.897
56,77.326
57,144.028
58,250.903
59,158.81
6,956.233
60,248.956
61,100.15
62,294.033
63,297.759
64,325.762
65,154.668
66,109580.969
67,184.329
68,144.57
69,2504609.44
7,1804.598
70,199.864
71,196.198
72,784.311
73,290.765
74,96.243
75,334.16
76,502.986
77,302.611
78,78.846
79,1067.274
8,102.304
80,167.262
81,251.578
82,251.158
83,121.644
84,1602.97
85,320.508
86,873.842
87,2321.956
88,112.685
89,328.3
9,211.871
90,246.041
91,140.897
92,339.33
93,157.047
94,97.015
95,93.471
96,161.328
97,175.488
98,88.351
99,309.943
all,6551522.673999998
