votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,5,p.Score,<,13,p.CommentCount,>,18,p.CommentCount,<,24,u.DownVotes,>,710,u.DownVotes,<,785,v.CreationDate,>,1305311382,v.CreationDate,<,1368213962,v.VoteTypeId,>,4,v.VoteTypeId,<,11,b.Date,>,1280492815,b.Date,<,1289540148#22
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-18,p.Score,<,93,p.CommentCount,>,4,p.CommentCount,<,11,u.DownVotes,>,422,u.DownVotes,<,1496,v.CreationDate,>,1239098779,v.CreationDate,<,1293705351,v.VoteTypeId,>,6,v.VoteTypeId,<,9,b.Date,>,1312834646,b.Date,<,1342686635#111
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,1,p.Score,<,115,p.CommentCount,>,16,p.CommentCount,<,39,u.DownVotes,>,318,u.DownVotes,<,1057,v.CreationDate,>,1319369696,v.CreationDate,<,1393154533,v.VoteTypeId,>,2,v.VoteTypeId,<,8,b.Date,>,1294601140,b.Date,<,1386755519#152
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-14,p.Score,<,31,p.CommentCount,>,19,p.CommentCount,<,37,u.DownVotes,>,32,u.DownVotes,<,1170,v.CreationDate,>,1280401024,v.CreationDate,<,1401285852,v.VoteTypeId,>,5,v.VoteTypeId,<,13,b.Date,>,1380139521,b.Date,<,1392709949#48
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,23,p.Score,<,34,p.CommentCount,>,1,p.CommentCount,<,32,u.DownVotes,>,343,u.DownVotes,<,1359,v.CreationDate,>,1240524772,v.CreationDate,<,1409517866,v.VoteTypeId,>,5,v.VoteTypeId,<,10,b.Date,>,1291407128,b.Date,<,1372873377#542
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,6,p.Score,<,51,p.CommentCount,>,0,p.CommentCount,<,35,u.DownVotes,>,164,u.DownVotes,<,1828,v.CreationDate,>,1319237572,v.CreationDate,<,1386777601,v.VoteTypeId,>,6,v.VoteTypeId,<,13,b.Date,>,1283880232,b.Date,<,1285904571#15
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-6,p.Score,<,52,p.CommentCount,>,22,p.CommentCount,<,42,u.DownVotes,>,271,u.DownVotes,<,1534,v.CreationDate,>,1272351492,v.CreationDate,<,1382770660,v.VoteTypeId,>,1,v.VoteTypeId,<,4,b.Date,>,1354711538,b.Date,<,1404626916#598
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,28,p.Score,<,106,p.CommentCount,>,14,p.CommentCount,<,21,u.DownVotes,>,66,u.DownVotes,<,580,v.CreationDate,>,1249392481,v.CreationDate,<,1358574231,v.VoteTypeId,>,6,v.VoteTypeId,<,14,b.Date,>,1302914169,b.Date,<,1330690491#31
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-11,p.Score,<,156,p.CommentCount,>,6,p.CommentCount,<,27,u.DownVotes,>,573,u.DownVotes,<,980,v.CreationDate,>,1242598394,v.CreationDate,<,1408150033,v.VoteTypeId,>,6,v.VoteTypeId,<,13,b.Date,>,1361631404,b.Date,<,1406110866#1032
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-5,p.Score,<,17,p.CommentCount,>,10,p.CommentCount,<,26,u.DownVotes,>,736,u.DownVotes,<,941,v.CreationDate,>,1303263228,v.CreationDate,<,1380579104,v.VoteTypeId,>,3,v.VoteTypeId,<,14,b.Date,>,1308542733,b.Date,<,1321579356#43
