votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,1,p.Score,<,102,p.CommentCount,>,0,p.CommentCount,<,6,u.DownVotes,>,569,u.DownVotes,<,901,v.CreationDate,>,1304220307,v.CreationDate,<,1345477079,v.VoteTypeId,>,2,v.VoteTypeId,<,7,b.Date,>,1340948783,b.Date,<,1384878281#372
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-16,p.Score,<,37,p.CommentCount,>,3,p.CommentCount,<,7,u.DownVotes,>,624,u.DownVotes,<,1031,v.CreationDate,>,1247619795,v.CreationDate,<,1314951165,v.VoteTypeId,>,6,v.VoteTypeId,<,14,b.Date,>,1358011069,b.Date,<,1368533649#145
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,0,p.Score,<,107,p.CommentCount,>,5,p.CommentCount,<,21,u.DownVotes,>,217,u.DownVotes,<,898,v.CreationDate,>,1248419277,v.CreationDate,<,1336992378,v.VoteTypeId,>,3,v.VoteTypeId,<,12,b.Date,>,1291718715,b.Date,<,1368306442#3226
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,24,p.Score,<,54,p.CommentCount,>,13,p.CommentCount,<,39,u.DownVotes,>,188,u.DownVotes,<,1461,v.CreationDate,>,1316655815,v.CreationDate,<,1371958031,v.VoteTypeId,>,1,v.VoteTypeId,<,6,b.Date,>,1385821990,b.Date,<,1406470601#3326
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,10,p.Score,<,137,p.CommentCount,>,3,p.CommentCount,<,24,u.DownVotes,>,641,u.DownVotes,<,879,v.CreationDate,>,1390262520,v.CreationDate,<,1403905621,v.VoteTypeId,>,8,v.VoteTypeId,<,11,b.Date,>,1323388773,b.Date,<,1346754215#184
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-7,p.Score,<,166,p.CommentCount,>,9,p.CommentCount,<,30,u.DownVotes,>,767,u.DownVotes,<,1629,v.CreationDate,>,1312297411,v.CreationDate,<,1395059161,v.VoteTypeId,>,1,v.VoteTypeId,<,10,b.Date,>,1307079269,b.Date,<,1314674705#15444
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,46,p.Score,<,183,p.CommentCount,>,20,p.CommentCount,<,44,u.DownVotes,>,51,u.DownVotes,<,1312,v.CreationDate,>,1339390552,v.CreationDate,<,1357077926,v.VoteTypeId,>,1,v.VoteTypeId,<,15,b.Date,>,1365174747,b.Date,<,1375760583#720
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,62,p.Score,<,143,p.CommentCount,>,7,p.CommentCount,<,36,u.DownVotes,>,87,u.DownVotes,<,1142,v.CreationDate,>,1305015561,v.CreationDate,<,1333016616,v.VoteTypeId,>,1,v.VoteTypeId,<,7,b.Date,>,1299708820,b.Date,<,1402802288#32032
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-6,p.Score,<,179,p.CommentCount,>,8,p.CommentCount,<,20,u.DownVotes,>,71,u.DownVotes,<,1889,v.CreationDate,>,1381797782,v.CreationDate,<,1393931791,v.VoteTypeId,>,8,v.VoteTypeId,<,14,b.Date,>,1290976203,b.Date,<,1297223789#17
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-11,p.Score,<,110,p.CommentCount,>,10,p.CommentCount,<,22,u.DownVotes,>,208,u.DownVotes,<,1124,v.CreationDate,>,1236504683,v.CreationDate,<,1327466605,v.VoteTypeId,>,4,v.VoteTypeId,<,13,b.Date,>,1323832348,b.Date,<,1393100279#361
