votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-5,p.Score,<,73,p.CommentCount,>,5,p.CommentCount,<,8,u.DownVotes,>,324,u.DownVotes,<,817,v.CreationDate,>,1274877677,v.CreationDate,<,1402290874,v.VoteTypeId,>,6,v.VoteTypeId,<,14,b.Date,>,1285255897,b.Date,<,1287659026#21
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,111,p.Score,<,150,p.CommentCount,>,10,p.CommentCount,<,38,u.DownVotes,>,210,u.DownVotes,<,1828,v.CreationDate,>,1262318944,v.CreationDate,<,1333759801,v.VoteTypeId,>,1,v.VoteTypeId,<,10,b.Date,>,1305286673,b.Date,<,1403164180#15252
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-10,p.Score,<,64,p.CommentCount,>,31,p.CommentCount,<,40,u.DownVotes,>,117,u.DownVotes,<,1730,v.CreationDate,>,1299048119,v.CreationDate,<,1379889134,v.VoteTypeId,>,2,v.VoteTypeId,<,8,b.Date,>,1364733323,b.Date,<,1383396123#16
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,8,p.Score,<,68,p.CommentCount,>,19,p.CommentCount,<,24,u.DownVotes,>,511,u.DownVotes,<,1867,v.CreationDate,>,1250057184,v.CreationDate,<,1388757222,v.VoteTypeId,>,1,v.VoteTypeId,<,14,b.Date,>,1289943469,b.Date,<,1402998135#4050
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,36,p.Score,<,149,p.CommentCount,>,11,p.CommentCount,<,22,u.DownVotes,>,11,u.DownVotes,<,977,v.CreationDate,>,1246884086,v.CreationDate,<,1391455254,v.VoteTypeId,>,2,v.VoteTypeId,<,15,b.Date,>,1352334319,b.Date,<,1357356185#14
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-11,p.Score,<,43,p.CommentCount,>,3,p.CommentCount,<,36,u.DownVotes,>,709,u.DownVotes,<,1560,v.CreationDate,>,1289651862,v.CreationDate,<,1339174799,v.VoteTypeId,>,7,v.VoteTypeId,<,13,b.Date,>,1391371177,b.Date,<,1408516042#585
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,3,p.Score,<,130,p.CommentCount,>,3,p.CommentCount,<,20,u.DownVotes,>,775,u.DownVotes,<,1724,v.CreationDate,>,1373636597,v.CreationDate,<,1381139913,v.VoteTypeId,>,1,v.VoteTypeId,<,3,b.Date,>,1312541955,b.Date,<,1360760711#33485
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,32,p.Score,<,105,p.CommentCount,>,2,p.CommentCount,<,15,u.DownVotes,>,475,u.DownVotes,<,1706,v.CreationDate,>,1314361114,v.CreationDate,<,1371639163,v.VoteTypeId,>,1,v.VoteTypeId,<,14,b.Date,>,1399438634,b.Date,<,1399883247#1194
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,12,p.Score,<,55,p.CommentCount,>,0,p.CommentCount,<,31,u.DownVotes,>,133,u.DownVotes,<,1441,v.CreationDate,>,1292359622,v.CreationDate,<,1315567784,v.VoteTypeId,>,4,v.VoteTypeId,<,6,b.Date,>,1293898747,b.Date,<,1347635136#783
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-11,p.Score,<,131,p.CommentCount,>,18,p.CommentCount,<,29,u.DownVotes,>,184,u.DownVotes,<,1045,v.CreationDate,>,1249212745,v.CreationDate,<,1370057767,v.VoteTypeId,>,7,v.VoteTypeId,<,12,b.Date,>,1373448577,b.Date,<,1408204731#184
