votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,35,p.Score,<,155,p.CommentCount,>,0,p.CommentCount,<,22,u.DownVotes,>,331,u.DownVotes,<,1197,v.CreationDate,>,1251040881,v.CreationDate,<,1318604649,v.VoteTypeId,>,1,v.VoteTypeId,<,4,b.Date,>,1280800431,b.Date,<,1292667073#5423
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,55,p.Score,<,103,p.CommentCount,>,7,p.CommentCount,<,29,u.DownVotes,>,57,u.DownVotes,<,1046,v.CreationDate,>,1264027501,v.CreationDate,<,1363573608,v.VoteTypeId,>,1,v.VoteTypeId,<,8,b.Date,>,1351529750,b.Date,<,1367558606#8533
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-18,p.Score,<,111,p.CommentCount,>,34,p.CommentCount,<,42,u.DownVotes,>,293,u.DownVotes,<,1446,v.CreationDate,>,1253909012,v.CreationDate,<,1347952471,v.VoteTypeId,>,1,v.VoteTypeId,<,15,b.Date,>,1349153038,b.Date,<,1394717881#352
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-6,p.Score,<,132,p.CommentCount,>,8,p.CommentCount,<,20,u.DownVotes,>,177,u.DownVotes,<,630,v.CreationDate,>,1236107473,v.CreationDate,<,1350354517,v.VoteTypeId,>,7,v.VoteTypeId,<,13,b.Date,>,1311070615,b.Date,<,1320545586#16
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-14,p.Score,<,171,p.CommentCount,>,1,p.CommentCount,<,15,u.DownVotes,>,324,u.DownVotes,<,937,v.CreationDate,>,1318556139,v.CreationDate,<,1332933554,v.VoteTypeId,>,10,v.VoteTypeId,<,14,b.Date,>,1312785355,b.Date,<,1340114930#66
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-16,p.Score,<,126,p.CommentCount,>,12,p.CommentCount,<,25,u.DownVotes,>,121,u.DownVotes,<,1386,v.CreationDate,>,1264154400,v.CreationDate,<,1386228831,v.VoteTypeId,>,4,v.VoteTypeId,<,9,b.Date,>,1280674515,b.Date,<,1408531092#330
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-4,p.Score,<,162,p.CommentCount,>,15,p.CommentCount,<,32,u.DownVotes,>,343,u.DownVotes,<,1711,v.CreationDate,>,1242270901,v.CreationDate,<,1378188060,v.VoteTypeId,>,4,v.VoteTypeId,<,14,b.Date,>,1291777915,b.Date,<,1399755298#392
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,17,p.Score,<,104,p.CommentCount,>,8,p.CommentCount,<,41,u.DownVotes,>,117,u.DownVotes,<,712,v.CreationDate,>,1291713246,v.CreationDate,<,1400261249,v.VoteTypeId,>,2,v.VoteTypeId,<,13,b.Date,>,1300664999,b.Date,<,1401420919#1956
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,9,p.Score,<,144,p.CommentCount,>,8,p.CommentCount,<,18,u.DownVotes,>,771,u.DownVotes,<,1131,v.CreationDate,>,1315562589,v.CreationDate,<,1398929590,v.VoteTypeId,>,2,v.VoteTypeId,<,12,b.Date,>,1309879622,b.Date,<,1386269902#858
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,39,p.Score,<,103,p.CommentCount,>,3,p.CommentCount,<,20,u.DownVotes,>,163,u.DownVotes,<,1290,v.CreationDate,>,1351647282,v.CreationDate,<,1356262374,v.VoteTypeId,>,1,v.VoteTypeId,<,9,b.Date,>,1281687303,b.Date,<,1385592922#9010
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,33,p.Score,<,167,p.CommentCount,>,9,p.CommentCount,<,22,u.DownVotes,>,137,u.DownVotes,<,442,v.CreationDate,>,1278493891,v.CreationDate,<,1400614815,v.VoteTypeId,>,1,v.VoteTypeId,<,14,b.Date,>,1377765981,b.Date,<,1394838175#7563
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,0,p.Score,<,146,p.CommentCount,>,1,p.CommentCount,<,25,u.DownVotes,>,307,u.DownVotes,<,357,v.CreationDate,>,1299026893,v.CreationDate,<,1335739471,v.VoteTypeId,>,2,v.VoteTypeId,<,6,b.Date,>,1310389311,b.Date,<,1395050517#69
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,9,p.Score,<,30,p.CommentCount,>,1,p.CommentCount,<,27,u.DownVotes,>,208,u.DownVotes,<,1180,v.CreationDate,>,1302313384,v.CreationDate,<,1313192005,v.VoteTypeId,>,1,v.VoteTypeId,<,6,b.Date,>,1337293457,b.Date,<,1383503586#50537
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,5,p.Score,<,164,p.CommentCount,>,3,p.CommentCount,<,33,u.DownVotes,>,440,u.DownVotes,<,1390,v.CreationDate,>,1401420727,v.CreationDate,<,1404602962,v.VoteTypeId,>,7,v.VoteTypeId,<,12,b.Date,>,1283056708,b.Date,<,1320548314#96
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,-1,p.Score,<,188,p.CommentCount,>,2,p.CommentCount,<,34,u.DownVotes,>,278,u.DownVotes,<,1704,v.CreationDate,>,1275110968,v.CreationDate,<,1295833957,v.VoteTypeId,>,1,v.VoteTypeId,<,14,b.Date,>,1357848123,b.Date,<,1374195714#25494
votes v,posts p,badges b,users u#p.Id=v.PostId,u.Id=p.OwnerUserId,u.Id=b.UserId#p.Score,>,96,p.Score,<,190,p.CommentCount,>,0,p.CommentCount,<,40,u.DownVotes,>,402,u.DownVotes,<,914,v.CreationDate,>,1294578608,v.CreationDate,<,1321263805,v.VoteTypeId,>,1,v.VoteTypeId,<,5,b.Date,>,1282213307,b.Date,<,1351776787#5082
